Appointment Year,Semester,Stipend Type,Account,OBJ,School Name,PID,Program Code,Program Name,Work Hours,Fall Offer Amount
2022,FALL,GA,10-100000-130500-1015-10-706110,706110,Education,P101031104,PH6856,Science Education,20,7750
2023,FALL,GA,10-100000-130500-2099-10-706110,706110,Education,P101031104,PH6856,Science Education,20,7750
2023,FALL,GA,10-100000-130500-2099-10-706110,706110,Education,P101043913,PH6856,Science Education,20,7750
2023,FALL,GA,10-100000-130500-2099-10-706110,706110,Education,P101068856,PH6856,Science Education,20,7750
2018,FALL,GA,10-100000-130500-0000-72-706110,706110,Education,P000381748,PH6224,Social Studies Education,20,7750
2018,FALL,RA,50-430238-140300-0000-72-706110,706110,Engineering & Technology,P100133681,MS7265,Biomedical Engineering,20,1950
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100133681,MS7265,Biomedical Engineering,20,1950
2018,FALL,GA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100173043,MS7265,Biomedical Engineering,0,4400
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100173043,MS7265,Biomedical Engineering,20,4400
2018,FALL,RA,11429-17-1720025-706110,706110,Engineering & Technology,P100178927,MS7265,Biomedical Engineering,20,3000
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100178927,MS7265,Biomedical Engineering,20,3900
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100191697,MS7265,Biomedical Engineering,20,3900
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100269370,MS7265,Biomedical Engineering,20,3900
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100270324,MS7265,Biomedical Engineering,20,3900
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100539476,MS7265,Biomedical Engineering,20,3900
2018,FALL,RA,11639-11-1519523-706110,706110,Engineering & Technology,P100813294,MS7265,Biomedical Engineering,20,2450
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100813294,MS7265,Biomedical Engineering,20,1950
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100822741,MS7265,Biomedical Engineering,20,1000
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100822741,MS7265,Biomedical Engineering,20,3900
2019,FALL,GA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100135004,MS7265,Biomedical Engineering,0,4150
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100135004,MS7265,Biomedical Engineering,20,4150
2019,FALL,RA,11429-18-1720025-706110,706110,Engineering & Technology,P100178927,MS7265,Biomedical Engineering,20,1500
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100178927,MS7265,Biomedical Engineering,20,4901
2019,FALL,GA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100189760,MS7265,Biomedical Engineering,0,4150
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100189760,MS7265,Biomedical Engineering,20,4150
2019,FALL,GA,50-431370-140160-2189-10-706110,706110,Engineering & Technology,P100191697,MS7265,Biomedical Engineering,0,500
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100191697,MS7265,Biomedical Engineering,20,3900
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100196970,MS7265,Biomedical Engineering,20,3900
2019,FALL,GA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100202058,MS7265,Biomedical Engineering,0,4150
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100202058,MS7265,Biomedical Engineering,20,4150
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100217434,MS7265,Biomedical Engineering,20,3900
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100241842,MS7265,Biomedical Engineering,20,3900
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100912810,MS7265,Biomedical Engineering,20,3900
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100919868,MS7265,Biomedical Engineering,20,3900
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100920686,MS7265,Biomedical Engineering,20,3900
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100131940,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100131940,MS7265,Biomedical Engineering,20,4400
2020,FALL,GA,50-431370-140160-2189-10-706110,706110,Engineering & Technology,P100135004,MS7265,Biomedical Engineering,0,300
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100135004,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100135004,MS7265,Biomedical Engineering,20,4400
2020,FALL,GA,50-431370-140160-2189-10-706110,706110,Engineering & Technology,P100189760,MS7265,Biomedical Engineering,0,300
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100189760,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100189760,MS7265,Biomedical Engineering,20,4400
2020,FALL,GA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100196970,MS7265,Biomedical Engineering,0,4900
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100196970,MS7265,Biomedical Engineering,0,4900
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100196970,MS7265,Biomedical Engineering,20,4900
2020,FALL,GA,50-431370-140160-2189-10-706110,706110,Engineering & Technology,P100202058,MS7265,Biomedical Engineering,0,300
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100202058,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100202058,MS7265,Biomedical Engineering,20,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100217434,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100217434,MS7265,Biomedical Engineering,20,4400
2020,FALL,RA,12991-20-4140002-706110,706110,Engineering & Technology,P100241842,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,12991-20-4140002-706110,706110,Engineering & Technology,P100241842,MS7265,Biomedical Engineering,20,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100245650,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100245650,MS7265,Biomedical Engineering,20,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100846667,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100846667,MS7265,Biomedical Engineering,20,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100912810,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100912810,MS7265,Biomedical Engineering,20,4400
2020,FALL,GA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100919868,MS7265,Biomedical Engineering,0,4900
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100919868,MS7265,Biomedical Engineering,0,4900
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100919868,MS7265,Biomedical Engineering,20,4900
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100920686,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100920686,MS7265,Biomedical Engineering,20,4400
2020,FALL,RA,12991-20-4140002-706110,706110,Engineering & Technology,P100953203,MS7265,Biomedical Engineering,0,4400
2020,FALL,RA,12991-20-4140002-706110,706110,Engineering & Technology,P100953203,MS7265,Biomedical Engineering,20,4400
2021,FALL,GA,50-431370-140160-2189-10-706110,706110,Engineering & Technology,P100131940,MS7265,Biomedical Engineering,0,750
2021,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100131940,MS7265,Biomedical Engineering,20,4400
2021,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100135004,MS7265,Biomedical Engineering,20,4400
2021,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100189760,MS7265,Biomedical Engineering,20,4400
2021,FALL,RA,10-100000-250310-0000-20-706110,706110,Engineering & Technology,P100541217,MS7265,Biomedical Engineering,10,2200
2021,FALL,RA,17013-20-1135757-706110,706110,Engineering & Technology,P100541217,MS7265,Biomedical Engineering,10,2200
2021,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100813400,MS7265,Biomedical Engineering,20,4400
2021,FALL,GA,50-431370-140160-2189-10-706110,706110,Engineering & Technology,P100953203,MS7265,Biomedical Engineering,0,500
2021,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100953203,MS7265,Biomedical Engineering,20,4400
2021,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100985968,MS7265,Biomedical Engineering,20,4400
2021,FALL,RA,10-100000-140800-0000-20-706110,706110,Engineering & Technology,P100990058,MS7265,Biomedical Engineering,20,4400
2021,FALL,TA,10-100000-100070-1277-10-706110,706110,Engineering & Technology,P100991986,MS7265,Biomedical Engineering,15,6012
2022,FALL,RA,12068-13-4140001-706110,706110,Engineering & Technology,P100131940,MS7265,Biomedical Engineering,3,600
2022,FALL,RA,15869-19-1135376-706110,706110,Engineering & Technology,P100235718,MS7265,Biomedical Engineering,20,4400
2022,FALL,RA,10-100000-250310-0000-20-706110,706110,Engineering & Technology,P100541217,MS7265,Biomedical Engineering,10,2200
2022,FALL,RA,17013-20-1135757-706110,706110,Engineering & Technology,P100541217,MS7265,Biomedical Engineering,10,2200
2022,FALL,RA,12068-13-4140001-706110,706110,Engineering & Technology,P100813400,MS7265,Biomedical Engineering,10,2200
2022,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100813400,MS7265,Biomedical Engineering,10,2200
2022,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100846724,MS7265,Biomedical Engineering,20,4400
2022,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100852539,MS7265,Biomedical Engineering,20,4400
2022,FALL,RA,10-100000-140800-0000-20-706110,706110,Engineering & Technology,P100990058,MS7265,Biomedical Engineering,20,4400
2022,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100991986,MS7265,Biomedical Engineering,20,4400
2023,FALL,RA,17099-20-4140003-706110,706110,Engineering & Technology,P100852539,MS7265,Biomedical Engineering,10,3250
2023,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100852539,MS7265,Biomedical Engineering,10,3250
2023,FALL,RA,11152-21-1136102-706110,706110,Engineering & Technology,P100895975,MS7265,Biomedical Engineering,10,3250
2023,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100895975,MS7265,Biomedical Engineering,10,3250
2018,FALL,RA,12433-13-4140001-706110,706110,Engineering & Technology,P001126024,MS7251,Chemical Engineering,20,8727
2018,FALL,TA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P001265790,MS7251,Chemical Engineering,20,1800
2018,FALL,TA,12409-49-4500010-706110,706110,Engineering & Technology,P001265790,MS7251,Chemical Engineering,20,4746
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P001265928,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P001265928,PH7251,Chemical Engineering,20,2000
2018,FALL,RA,11587-10-1533552-706110,706110,Engineering & Technology,P100097337,PH7251,Chemical Engineering,20,8703
2018,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100097337,PH7251,Chemical Engineering,20,1661
2018,FALL,RA,50-431370-140120-2201-72-706110,706110,Engineering & Technology,P100099283,PH7251,Chemical Engineering,0,10978
2018,FALL,RA,50-431370-140120-2201-72-706110,706110,Engineering & Technology,P100099283,PH7251,Chemical Engineering,20,10978
2018,FALL,RA,50-431370-140160-2189-72-706110,706110,Engineering & Technology,P100103334,PH7251,Chemical Engineering,20,8727
2018,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100136745,PH7251,Chemical Engineering,20,6792
2018,FALL,RA,11531-10-1533249-706110,706110,Engineering & Technology,P100136745,PH7251,Chemical Engineering,0,5822
2018,FALL,RA,11531-10-1533249-706110,706110,Engineering & Technology,P100136745,PH7251,Chemical Engineering,20,5822
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100142988,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,11372-10-1332489-706110,706110,Engineering & Technology,P100171053,PH7251,Chemical Engineering,20,8727
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100186942,PH7251,Chemical Engineering,0,8364
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100186942,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,12433-13-4140001-706110,706110,Engineering & Technology,P100186965,PH7251,Chemical Engineering,20,7273
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100208987,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,11072-10-1532861-706110,706110,Engineering & Technology,P100214203,PH7251,Chemical Engineering,20,11345
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100215874,PH7251,Chemical Engineering,20,540
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100215874,PH7251,Chemical Engineering,20,8187
2018,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100215874,PH7251,Chemical Engineering,20,1200
2018,FALL,RA,11639-11-1519523-706110,706110,Engineering & Technology,P100216943,PH7251,Chemical Engineering,20,9591
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100218404,PH7251,Chemical Engineering,20,7273
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100220805,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100220805,PH7251,Chemical Engineering,0,500
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100224626,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100224626,PH7251,Chemical Engineering,0,1000
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100225679,MS7251,Chemical Engineering,20,6909
2018,FALL,GA,12507-13-4140001-706110,706110,Engineering & Technology,P100227021,PH7251,Chemical Engineering,0,200
2018,FALL,RA,11152-10-1131379-706110,706110,Engineering & Technology,P100227021,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100227462,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100227462,PH7251,Chemical Engineering,0,500
2018,FALL,RA,11327-10-1320087-706110,706110,Engineering & Technology,P100244890,PH7251,Chemical Engineering,20,10473
2018,FALL,RA,11638-13-1517240-706110,706110,Engineering & Technology,P100259644,MS7251,Chemical Engineering,20,6909
2018,FALL,RA,50-431370-140120-2201-72-706110,706110,Engineering & Technology,P100260320,MS7251,Chemical Engineering,20,10473
2018,FALL,RA,50-431370-140120-2201-72-706110,706110,Engineering & Technology,P100264749,PH7251,Chemical Engineering,20,10473
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100269581,PH7251,Chemical Engineering,20,9091
2018,FALL,GA,12507-13-4140001-706110,706110,Engineering & Technology,P100270532,MS7251,Chemical Engineering,0,200
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100270532,MS7251,Chemical Engineering,20,1260
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100270532,MS7251,Chemical Engineering,20,6013
2018,FALL,RA,11005-10-1530831-706110,706110,Engineering & Technology,P100271159,PH7251,Chemical Engineering,20,9091
2018,FALL,GA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100273096,PH7251,Chemical Engineering,0,1000
2018,FALL,RA,11005-10-1530831-706110,706110,Engineering & Technology,P100273096,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100537885,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,11143-10-1130783-706110,706110,Engineering & Technology,P100539763,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,11501-10-1532359-706110,706110,Engineering & Technology,P100541233,PH7251,Chemical Engineering,20,8727
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100820504,MS7251,Chemical Engineering,20,1260
2018,FALL,RA,11172-10-1132467-706110,706110,Engineering & Technology,P100820504,MS7251,Chemical Engineering,20,5286
2018,FALL,RA,11362-10-1332753-706110,706110,Engineering & Technology,P100823906,PH7251,Chemical Engineering,20,10182
2018,FALL,GA,12507-13-4140001-706110,706110,Engineering & Technology,P100824148,PH7251,Chemical Engineering,0,100
2018,FALL,RA,10-141000-140926-2147-65-706110,706110,Engineering & Technology,P100824148,PH7251,Chemical Engineering,20,8000
2018,FALL,RA,11005-10-1530831-706110,706110,Engineering & Technology,P100824231,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,11143-10-1130783-706110,706110,Engineering & Technology,P100827692,MS7251,Chemical Engineering,20,6888
2018,FALL,RA,10-110070-140925-0000-72-706110,706110,Engineering & Technology,P100827935,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,10-110070-140925-0000-72-706110,706110,Engineering & Technology,P100828323,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100828694,PH7251,Chemical Engineering,20,7273
2018,FALL,RA,11501-10-1532359-706110,706110,Engineering & Technology,P100828981,PH7251,Chemical Engineering,20,9091
2018,FALL,TA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100828990,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,10-141000-140926-2147-65-706110,706110,Engineering & Technology,P100829397,PH7251,Chemical Engineering,20,9091
2018,FALL,GA,12507-13-4140001-706110,706110,Engineering & Technology,P100829718,PH7251,Chemical Engineering,0,100
2018,FALL,RA,12409-49-4500010-706110,706110,Engineering & Technology,P100829718,PH7251,Chemical Engineering,20,8000
2018,FALL,RA,11639-11-1519523-706110,706110,Engineering & Technology,P100837297,PH7251,Chemical Engineering,20,9091
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100838443,PH7251,Chemical Engineering,20,1455
2018,FALL,RA,11161-10-1131915-706110,706110,Engineering & Technology,P100838443,PH7251,Chemical Engineering,20,7636
2018,FALL,RA,11262-10-1532358-706110,706110,Engineering & Technology,P100838831,PH7251,Chemical Engineering,20,8364
2018,FALL,RA,10-110070-140940-0000-72-706110,706110,Engineering & Technology,P100868013,PH7251,Chemical Engineering,20,7273
2018,FALL,RA,10-100000-140300-0000-72-706110,706110,Engineering & Technology,P100868524,PH7251,Chemical Engineering,20,1620
2018,FALL,RA,11639-11-1519523-706110,706110,Engineering & Technology,P100868524,PH7251,Chemical Engineering,20,6744
2018,FALL,RA,11373-10-1332575-706110,706110,Engineering & Technology,P100871213,MS7251,Chemical Engineering,20,8364
2018,FALL,RA,11372-10-1332489-706110,706110,Engineering & Technology,P100873500,PH7251,Chemical Engineering,20,8000
2018,FALL,RA,50-431370-140120-2201-72-706110,706110,Engineering & Technology,P980006165,PH7251,Chemical Engineering,20,11573
2019,FALL,RA,14714-18-1333281-706110,706110,Engineering & Technology,P001126024,MS7251,Chemical Engineering,20,8727
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100097337,PH7251,Chemical Engineering,20,8364
2019,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100097337,PH7251,Chemical Engineering,20,2000
2019,FALL,RA,50-431370-140120-2201-20-706110,706110,Engineering & Technology,P100099283,PH7251,Chemical Engineering,20,10978
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100103334,PH7251,Chemical Engineering,20,8727
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100136745,PH7251,Chemical Engineering,20,8364
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100142988,PH7251,Chemical Engineering,20,8364
2019,FALL,RA,11372-10-1332489-706110,706110,Engineering & Technology,P100171053,PH7251,Chemical Engineering,20,2363
2019,FALL,RA,12402-20-4140002-706110,706110,Engineering & Technology,P100171053,PH7251,Chemical Engineering,20,7092
2019,FALL,GA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100176627,PH7251,Chemical Engineering,0,5300
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100176627,PH7251,Chemical Engineering,20,5300
2019,FALL,RA,12338-13-4140001-706110,706110,Engineering & Technology,P100186942,PH7251,Chemical Engineering,3,1171
2019,FALL,RA,15367-19-5020143-706110,706110,Engineering & Technology,P100186965,PH7251,Chemical Engineering,20,7273
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100190894,MS7251,Chemical Engineering,20,6546
2019,FALL,RA,11636-16-1510614-706110,706110,Engineering & Technology,P100206867,PH7251,Chemical Engineering,20,7273
2019,FALL,RA,15379-10-1534684-706110,706110,Engineering & Technology,P100206867,PH7251,Chemical Engineering,0,2155
2019,FALL,RA,11072-10-1532861-706110,706110,Engineering & Technology,P100214203,PH7251,Chemical Engineering,20,11345
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100215874,PH7251,Chemical Engineering,20,8364
2019,FALL,RA,11676-10-1533643-706110,706110,Engineering & Technology,P100215874,PH7251,Chemical Engineering,0,2120
2019,FALL,RA,12546-13-4140001-706110,706110,Engineering & Technology,P100216943,PH7251,Chemical Engineering,20,9091
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100220805,PH7251,Chemical Engineering,20,8364
2019,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100220805,PH7251,Chemical Engineering,20,2000
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100224626,PH7251,Chemical Engineering,20,6691
2019,FALL,RA,12424-13-4140001-706110,706110,Engineering & Technology,P100224626,PH7251,Chemical Engineering,20,1673
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100225679,MS7251,Chemical Engineering,20,6546
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100227021,PH7251,Chemical Engineering,20,9091
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100227462,PH7251,Chemical Engineering,20,8364
2019,FALL,RA,10-100000-140300-0000-10-706110,706110,Engineering & Technology,P100244890,PH7251,Chemical Engineering,20,1000
2019,FALL,RA,11213-10-1330360-706110,706110,Engineering & Technology,P100244890,PH7251,Chemical Engineering,20,9473
2019,FALL,RA,50-431370-140120-2201-20-706110,706110,Engineering & Technology,P100260320,MS7251,Chemical Engineering,20,10473
2019,FALL,RA,50-431370-140120-2201-20-706110,706110,Engineering & Technology,P100264749,PH7251,Chemical Engineering,20,10473
2019,FALL,RA,10-100000-530365-0000-20-706110,706110,Engineering & Technology,P100269581,PH7251,Chemical Engineering,20,9064
2019,FALL,RA,12192-20-4140003-706110,706110,Engineering & Technology,P100269581,PH7251,Chemical Engineering,20,27
2019,FALL,RA,10-110070-140940-0000-20-706110,706110,Engineering & Technology,P100270532,PH7251,Chemical Engineering,20,7273
2019,FALL,RA,11005-10-1530831-706110,706110,Engineering & Technology,P100271159,PH7251,Chemical Engineering,20,9091
2019,FALL,RA,10-100000-140300-0000-20-706110,706110,Engineering & Technology,P100537885,PH7251,Chemical Engineering,20,1800
2019,FALL,RA,12507-13-4140001-706110,706110,Engineering & Technology,P100537885,PH7251,Chemical Engineering,20,7291
2019,FALL,RA,11143-10-1130783-706110,706110,Engineering & Technology,P100539763,PH7251,Chemical Engineering,20,9091
2019,FALL,TA,10-100000-140300-0000-10-706110,706110,Engineering & Technology,P100541233,PH7251,Chemical Engineering,20,1800
2019,FALL,TA,12507-13-4140001-706110,706110,Engineering & Technology,P100541233,PH7251,Chemical Engineering,20,6927
2019,FALL,RA,11172-10-1132467-706110,706110,Engineering & Technology,P100820504,PH7251,Chemical Engineering,20,9091
2019,FALL,RA,12409-49-4500010-706110,706110,Engineering & Technology,P100823906,PH7251,Chemical Engineering,20,2545
2019,FALL,RA,50-431370-140180-0000-20-706110,706110,Engineering & Technology,P100823906,PH7251,Chemical Engineering,20,7637
2019,FALL,RA,10-110070-140925-0000-20-706110,706110,Engineering & Technology,P100824148,PH7251,Chemical Engineering,0,1904
2019,FALL,RA,15367-19-5020143-706110,706110,Engineering & Technology,P100824148,PH7251,Chemical Engineering,20,8000
2019,FALL,RA,11143-10-1130783-706110,706110,Engineering & Technology,P100827692,MS7251,Chemical Engineering,20,6864
2019,FALL,RA,12198-20-4140002-706110,706110,Engineering & Technology,P100827692,MS7251,Chemical Engineering,20,1500
2019,FALL,RA,12507-13-4140001-706110,706110,Engineering & Technology,P100827692,MS7251,Chemical Engineering,0,100
2019,FALL,RA,15367-19-5020143-706110,706110,Engineering & Technology,P100827935,PH7251,Chemical Engineering,20,9091
2019,FALL,RA,50-431370-140160-2189-20-706110,706110,Engineering & Technology,P100828323,PH7251,Chemical Engineering,20,9091
2019,FALL,TA,10-100000-140300-0000-10-706110,706110,Engineering & Technology,P100828981,PH7251,Chemical Engineering,20,1800
2019,FALL,TA,12507-13-4140001-706110,706110,Engineering & Technology,P100828981,PH7251,Chemical Engineering,20,7291
2019,FALL,TA,10-100000-140300-0000-10-706110,706110,Engineering & Technology,P100828990,PH7251,Chemical Engineering,20,1800
2019,FALL,TA,12192-20-4140002-706110,706110,Engineering & Technology,P100828990,PH7251,Chemical Engineering,20,7291
2019,FALL,RA,10-141000-140926-2147-65-706110,706110,Engineering & Technology,P100829397,PH7251,Chemical Engineering,20,9091
2019,FALL,RA,11372-10-1332489-706110,706110,Engineering & Technology,P100829718,PH7251,Chemical Engineering,20,2181
2019,FALL,RA,12402-20-4140002-706110,706110,Engineering & Technology,P100829718,PH7251,Chemical Engineering,20,746
2019,FALL,RA,12409-49-4500010-706110,706110,Engineering & Technology,P100829718,PH7251,Chemical Engineering,20,5800
2019,FALL,RA,11161-10-1131915-706110,706110,Engineering & Technology,P100838443,PH7251,Chemical Engineering,20,7500
2019,FALL,RA,12192-20-4140002-706110,706110,Engineering & Technology,P100838443,PH7251,Chemical Engineering,20,1591
2019,FALL,RA,12433-13-4140001-706110,706110,Engineering & Technology,P100838831,PH7251,Chemical Engineering,20,6546
2019,FALL,RA,11172-10-1132467-706110,706110,Engineering & Technology,P100868013,PH7251,Chemical Engineering,0,7636
2019,FALL,RA,11172-10-1132467-706110,706110,Engineering & Technology,P100868013,PH7251,Chemical Engineering,20,7636
2019,FALL,RA,10-100000-140300-0000-20-706110,706110,Engineering & Technology,P100868524,PH7251,Chemical Engineering,20,1620
2019,FALL,RA,12546-13-4140001-706110,706110,Engineering & Technology,P100868524,PH7251,Chemical Engineering,20,7107
